Year,Season,NOC,id_athlete,Name,Event,Sport,Medal
1976,Summer,USA,62213,John Waldrip Kolius,Sailing Mixed Three Person Keelboat,Sailing,Silver
1976,Summer,USA,62803,Peter Martin Kormann,Gymnastics Men's Floor Exercise,Gymnastics,Bronze
1976,Summer,USA,65055,"Mitchell William ""Mitch"" Kupchak",Basketball Men's Basketball,Basketball,Gold
1976,Summer,USA,65853,"Thomas Joseph ""Tom"" LaGarde",Basketball Men's Basketball,Basketball,Gold
1976,Summer,USA,68788,"Ray Charles ""Sugar Ray"" Leonard",Boxing Men's Light-Welterweight,Boxing,Gold
1976,Summer,USA,69213,Charlotte Lewis,Basketball Women's Basketball,Basketball,Silver
1976,Summer,USA,69728,Nancy Lizabeth Lieberman (-Cline-),Basketball Women's Basketball,Basketball,Silver
1976,Summer,USA,70039,Joan Louise Lind (-Van Blom),Rowing Women's Single Sculls,Rowing,Silver
1976,Summer,USA,71665,"Gregory Efthimios ""Greg"" Louganis",Diving Men's Platform,Diving,Silver
1976,Summer,USA,75339,Gail Annette Marquis,Basketball Women's Basketball,Basketball,Silver
1976,Summer,USA,76270,Edith Louise Master,"Equestrianism Mixed Dressage, Team",Equestrianism,Bronze
1976,Summer,USA,76943,Scott Glenn May,Basketball Men's Basketball,Basketball,Gold
1976,Summer,USA,77313,"Margaret Ann ""Peggy"" McCarthy",Rowing Women's Coxed Eights,Rowing,Bronze
1976,Summer,USA,77525,David Rockwell McFaull,Sailing Mixed Multihull,Sailing,Silver
1976,Summer,USA,77673,"Alexander Timothy ""Tim"" McKee",Swimming Men's 400 metres Individual Medley,Swimming,Silver
1976,Summer,USA,77874,Kathy Laverne McMillan (-Ray),Athletics Women's Long Jump,Athletics,Silver
1976,Summer,USA,79242,Ann Elizabeth Meyers (-Drysdale),Basketball Women's Basketball,Basketball,Silver
1976,Summer,USA,81545,"James Paul ""Jim"" Montgomery",Swimming Men's 100 metres Freestyle,Swimming,Gold
1976,Summer,USA,81545,"James Paul ""Jim"" Montgomery",Swimming Men's 200 metres Freestyle,Swimming,Bronze
1976,Summer,USA,81545,"James Paul ""Jim"" Montgomery",Swimming Men's 4 x 200 metres Freestyle Relay,Swimming,Gold
1976,Summer,USA,81545,"James Paul ""Jim"" Montgomery",Swimming Men's 4 x 100 metres Medley Relay,Swimming,Gold
1976,Summer,USA,81627,"Charles Michael ""Charlie"" Mooney",Boxing Men's Bantamweight,Boxing,Silver
1976,Summer,USA,82167,Dorothy Sarkis Morkis,"Equestrianism Mixed Dressage, Team",Equestrianism,Bronze
1976,Summer,USA,82416,Edwin Corley Moses,Athletics Men's 400 metres Hurdles,Athletics,Gold
1976,Summer,USA,83474,Margaret Murdock (Thompson-),"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",Shooting,Silver
1976,Summer,USA,83976,John Phillips Naber,Swimming Men's 200 metres Freestyle,Swimming,Silver
1976,Summer,USA,83976,John Phillips Naber,Swimming Men's 4 x 200 metres Freestyle Relay,Swimming,Gold
1976,Summer,USA,83976,John Phillips Naber,Swimming Men's 100 metres Backstroke,Swimming,Gold
1976,Summer,USA,83976,John Phillips Naber,Swimming Men's 200 metres Backstroke,Swimming,Gold
1976,Summer,USA,83976,John Phillips Naber,Swimming Men's 4 x 100 metres Medley Relay,Swimming,Gold
1976,Summer,USA,85567,"Frederick Vaughn ""Fred"" Newhouse",Athletics Men's 400 metres,Athletics,Silver
1976,Summer,USA,85567,"Frederick Vaughn ""Fred"" Newhouse",Athletics Men's 4 x 400 metres Relay,Athletics,Gold
1976,Summer,USA,87006,"Douglas Dale ""Doug"" Northway",Swimming Men's 4 x 200 metres Freestyle Relay,Swimming,Gold
1976,Summer,USA,87878,Mary Anne O'Connor,Basketball Women's Basketball,Basketball,Silver
1976,Summer,USA,90389,Darrell Owen Pace,Archery Men's Individual,Archery,Gold
1976,Summer,USA,91711,"Maxwell Lander ""Maxie"" Parks",Athletics Men's 4 x 400 metres Relay,Athletics,Gold
1976,Summer,USA,93915,"Benjamin Lee ""Ben"" Peterson","Wrestling Men's Light-Heavyweight, Freestyle",Wrestling,Silver
1976,Summer,USA,93924,John Allan Peterson,"Wrestling Men's Middleweight, Freestyle",Wrestling,Gold
1976,Summer,USA,94315,"Kimberley Marie ""Kim"" Peyton (-McDonald)",Swimming Women's 4 x 100 metres Freestyle Relay,Swimming,Gold
1976,Summer,USA,95522,John Michael Plumb,"Equestrianism Mixed Three-Day Event, Individual",Equestrianism,Silver
1976,Summer,USA,95522,John Michael Plumb,"Equestrianism Mixed Three-Day Event, Team",Equestrianism,Gold
1976,Summer,USA,96496,"Cynthia Ann ""Cindy"" Potter-McIngvale (-Lasser)",Diving Women's Springboard,Diving,Bronze
1976,Summer,USA,96625,John Gates Powell,Athletics Men's Discus Throw,Athletics,Bronze
1976,Summer,USA,98837,"Leonard ""Leo"" Randolph",Boxing Men's Flyweight,Boxing,Gold
1976,Summer,USA,100635,Gail Susan Ricketson,Rowing Women's Coxed Eights,Rowing,Bronze
1976,Summer,USA,100653,"Steven Earl ""Steve"" Riddick",Athletics Men's 4 x 100 metres Relay,Athletics,Gold
1976,Summer,USA,101287,"David Luther ""Dave"" Roberts",Athletics Men's Pole Vault,Athletics,Bronze
1976,Summer,USA,101328,"Patricia Ann ""Trish"" Roberts",Basketball Women's Basketball,Basketball,Silver
1976,Summer,USA,101412,"Clarence Earl ""Arnie"" Robinson, Jr.",Athletics Men's Long Jump,Athletics,Gold
1976,Summer,USA,101518,Peter Drake Rocca,Swimming Men's 100 metres Backstroke,Swimming,Silver
1976,Summer,USA,101518,Peter Drake Rocca,Swimming Men's 200 metres Backstroke,Swimming,Silver
1976,Summer,USA,101518,Peter Drake Rocca,Swimming Men's 4 x 100 metres Medley Relay,Swimming,Gold
1976,Summer,USA,102090,"Susan Marie ""Sue"" Rojcewicz",Basketball Women's Basketball,Basketball,Silver
1976,Summer,USA,102885,"Michael Jon ""Mike"" Rothwell",Sailing Mixed Multihull,Sailing,Silver
1976,Summer,USA,103885,Luann Marie Ryon,Archery Women's Individual,Archery,Gold
1976,Summer,USA,105689,"Debora Elaine ""Debra"" Sapenter (-Speight, -Christopher)",Athletics Women's 4 x 400 metres Relay,Athletics,Silver
